card,store,quantity,value
forest,Epic Game,3,18.90
forest,Epic Game,3,239.90
forest,Epic Game,2,6.90
forest,Epic Game,2,39.90
forest,Epic Game,1,6.90
forest,Epic Game,1,14.90
forest,Tutubahia,8,15.00
forest,Tutubahia,8,20.00
forest,Tutubahia,8,25.00
forest,Tutubahia,3,330.00
forest,Tutubahia,2,10.00
forest,Tutubahia,1,240.00
forest,Tutubahia,1,15.00
forest,Taverna Geek,1,35.00
forest,Taverna Geek,1,210.00
swamp,Bazar de Bagdá,68,14.99
swamp,Bazar de Bagdá,46,11.99
swamp,Bazar de Bagdá,23,49.99
swamp,Bazar de Bagdá,14,39.99
swamp,Bazar de Bagdá,4,44.99
swamp,Bazar de Bagdá,3,24.99
swamp,Bazar de Bagdá,2,319.99
swamp,Cards Of Paradise,404,0.75
swamp,Cards Of Paradise,198,16.75
swamp,Cards Of Paradise,42,0.50
swamp,Cards Of Paradise,38,0.50
swamp,Cards Of Paradise,26,0.50
swamp,Cards Of Paradise,17,14.75
swamp,Cards Of Paradise,14,0.50
swamp,Cards Of Paradise,12,4.75
swamp,Cards Of Paradise,6,9.75
swamp,Cards Of Paradise,6,9.75
swamp,Cards Of Paradise,5,0.75
swamp,Cards Of Paradise,3,1.00
swamp,Cards Of Paradise,3,299.75
swamp,Cards Of Paradise,2,0.50
swamp,Cards Of Paradise,2,1.00
swamp,Cards Of Paradise,1,4.75
swamp,Cards Of Paradise,1,9.75
swamp,Cards Of Paradise,1,4.75
swamp,Cards Of Paradise,1,1.00
swamp,Tutubahia,9,8.75
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,8,4.50
swamp,Tutubahia,4,17.50
swamp,Tutubahia,3,240.00
swamp,Tutubahia,2,20.00
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,5,37.00
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,16.64
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,2.40
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,7.14
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,260.00
swamp,Miragem Hobby,8,0.35
swamp,Miragem Hobby,4,0.99
swamp,Miragem Hobby,2,3.99
swamp,Miragem Hobby,4,11.95
swamp,Miragem Hobby,48,13.99
swamp,Miragem Hobby,1,234.75
swamp,Chuck TCG,1,4.00
swamp,Chuck TCG,1,6.50
swamp,Chuck TCG,5,9.50
swamp,Chuck TCG,18,10.00
swamp,Chuck TCG,13,12.50
swamp,Chuck TCG,15,14.50
swamp,Chuck TCG,7,19.50
swamp,Chuck TCG,1,19.50
swamp,Chuck TCG,1,249.50
swamp,Ascensão,4,0.35
swamp,Ascensão,1,0.20
swamp,Ascensão,1,0.15
swamp,Ascensão,1,0.20
swamp,Ascensão,1,0.20
swamp,Ascensão,1,0.20
swamp,Moinho de Vento Geek Store,1,229.99
swamp,Goblin Hero Store,7,20.00
swamp,Goblin Hero Store,1,130.00
swamp,Goblin Hero Store,1,14.99
swamp,Card Tutor,9,7.50
swamp,Card Tutor,8,2.00
swamp,Card Tutor,8,2.95
swamp,Card Tutor,7,29.95
swamp,Card Tutor,4,0.50
swamp,Card Tutor,1,44.95
swamp,Inside Games,58,2.00
swamp,Inside Games,14,10.00
swamp,Inside Games,4,10.00
swamp,Inside Games,3,17.50
swamp,Inside Games,3,50.00
swamp,Inside Games,1,2.00
swamp,Nerdz Cards,26,4.90
swamp,Nerdz Cards,15,39.90
swamp,Nerdz Cards,6,37.90
swamp,Nerdz Cards,6,4.90
swamp,Nerdz Cards,4,14.90
swamp,Nerdz Cards,2,9.90
swamp,Nerdz Cards,1,21.90
swamp,Pharaoh\'s Shop,18,9.50
swamp,Pharaoh\'s Shop,15,13.00
swamp,Pharaoh\'s Shop,6,1.50
swamp,Pharaoh\'s Shop,6,12.00
swamp,Pharaoh\'s Shop,2,2.00
swamp,Pharaoh\'s Shop,2,39.00
swamp,Pharaoh\'s Shop,2,12.00
swamp,Pharaoh\'s Shop,1,15.00
altar's reap,Bazar de Bagdá,18,0.49
altar's reap,Bazar de Bagdá,13,0.49
altar's reap,Bazar de Bagdá,12,0.49
altar's reap,Bazar de Bagdá,6,0.49
altar's reap,Bazar de Bagdá,2,0.49
altar's reap,Bazar de Bagdá,1,1.99
altar's reap,Bazar de Bagdá,1,0.49
altar's reap,Bazar de Bagdá,1,0.49
altar's reap,Bazar de Bagdá,1,1.99
altar's reap,Bazar de Bagdá,1,1.99
swamp,Magicbembarato,15,8.95
swamp,Magicbembarato,13,2.83
swamp,Magicbembarato,9,8.95
swamp,Magicbembarato,6,5.99
swamp,Magicbembarato,4,5.33
swamp,Magicbembarato,4,5.99
swamp,Magicbembarato,4,7.51
swamp,Magicbembarato,3,5.61
swamp,Magicbembarato,3,8.98
swamp,Magicbembarato,3,3.96
swamp,Magicbembarato,2,0.00
swamp,Magicbembarato,2,4.92
swamp,Magicbembarato,2,2.95
swamp,Magicbembarato,2,8.51
swamp,Magicbembarato,1,4.95
swamp,Magicbembarato,1,5.63
swamp,Magicbembarato,1,10.00
swamp,Magicbembarato,1,6.95
swamp,Magicbembarato,1,5.35
swamp,Magicbembarato,1,7.55
swamp,Magicbembarato,1,5.78
swamp,Magicbembarato,1,25.95
swamp,Magicbembarato,1,39.53
swamp,Magicbembarato,1,9.87
swamp,Magicbembarato,1,7.54
swamp,Magicbembarato,1,4.93
swamp,Magicbembarato,1,2.25
swamp,Segura Card & Games,1,39.90
altar's reap,Magicbembarato,8,0.19
altar's reap,Magicbembarato,8,0.19
altar's reap,Magicbembarato,6,0.19
altar's reap,Magicbembarato,6,0.19
altar's reap,Magicbembarato,6,0.19
altar's reap,Magicbembarato,6,0.19
altar's reap,Magicbembarato,4,0.20
altar's reap,Magicbembarato,4,2.10
altar's reap,Lets Collect,25,0.23
altar's reap,Lets Collect,24,0.23
altar's reap,Lets Collect,22,0.23
altar's reap,Lets Collect,9,0.23
altar's reap,Lets Collect,4,0.23
altar's reap,Lets Collect,1,0.41
altar's reap,Lets Collect,1,2.25
altar's reap,Newstation,8,0.50
altar's reap,Newstation,8,0.50
altar's reap,Newstation,8,0.40
altar's reap,Newstation,8,0.50
altar's reap,Newstation,1,2.00
altar's reap,Newstation,1,1.50
altar's reap,Chuck TCG,3,0.50
altar's reap,Chuck TCG,4,0.50
altar's reap,Chuck TCG,8,0.50
altar's reap,Chuck TCG,3,0.50
altar's reap,Chuck TCG,8,0.50
altar's reap,Chuck TCG,8,0.50
altar's reap,Chuck TCG,1,1.00
altar's reap,Chuck TCG,1,1.50
altar's reap,VampireX TCG,3,0.42
altar's reap,VampireX TCG,2,0.22
altar's reap,VampireX TCG,1,0.22
altar's reap,VampireX TCG,1,1.71
altar's reap,Liga Arena,1,0.19
altar's reap,Liga Arena,2,0.19
altar's reap,Liga Arena,3,0.19
altar's reap,Liga Arena,5,0.19
altar's reap,Liga Arena,8,0.19
altar's reap,Liga Arena,8,0.19
altar's reap,Liga Arena,8,0.19
altar's reap,Cards Of Paradise,195,0.50
altar's reap,Cards Of Paradise,96,0.50
altar's reap,Cards Of Paradise,47,0.50
altar's reap,Cards Of Paradise,44,0.50
altar's reap,Cards Of Paradise,33,0.50
altar's reap,Cards Of Paradise,26,0.50
altar's reap,Cards Of Paradise,4,1.00
altar's reap,Cards Of Paradise,1,0.50
altar's reap,MTG Cards Games,72,0.25
altar's reap,MTG Cards Games,37,0.45
altar's reap,MTG Cards Games,29,0.25
altar's reap,MTG Cards Games,28,0.35
altar's reap,MTG Cards Games,23,0.25
altar's reap,MTG Cards Games,17,0.15
altar's reap,MTG Cards Games,15,0.25
altar's reap,MTG Cards Games,13,0.25
altar's reap,MTG Cards Games,2,1.20
altar's reap,Loja Grimorium,12,0.25
altar's reap,Loja Grimorium,12,0.25
altar's reap,Loja Grimorium,12,0.49
altar's reap,Loja Grimorium,11,0.25
altar's reap,Loja Grimorium,11,0.25
altar's reap,Loja Grimorium,8,0.49
altar's reap,Loja Grimorium,4,0.37
altar's reap,Loja Grimorium,3,0.37
altar's reap,Loja Grimorium,3,0.25
altar's reap,Loja Grimorium,1,1.50
altar's reap,Loja Grimorium,1,1.50
altar's reap,Loja Grimorium,1,0.37
altar's reap,Legends Game Store,1,1.15
altar's reap,Legends Game Store,17,0.45
altar's reap,Legends Game Store,1,0.45
altar's reap,Hobby Center,1,1.00
altar's reap,Hobby Center,13,0.15
altar's reap,Hobby Center,5,0.15
altar's reap,Hobby Center,11,0.15
altar's reap,Hobby Center,1,0.15
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.30
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.30
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.60
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,1.20
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,0.30
altar's reap,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,0.30
altar's reap,CHQ Cards,42,0.60
altar's reap,CHQ Cards,36,0.60
altar's reap,CHQ Cards,22,0.60
altar's reap,CHQ Cards,8,0.60
altar's reap,CHQ Cards,6,0.60
altar's reap,CHQ Cards,1,0.60
altar's reap,CHQ Cards,1,1.00
altar's reap,TCGeeK,21,0.50
altar's reap,TCGeeK,8,0.50
altar's reap,TCGeeK,8,0.50
altar's reap,TCGeeK,8,0.40
altar's reap,TCGeeK,4,0.50
altar's reap,TCGeeK,4,0.40
altar's reap,TCGeeK,3,0.50
altar's reap,TCGeeK,1,1.00
altar's reap,Portal,27,0.25
altar's reap,Portal,23,0.25
altar's reap,Portal,14,0.25
altar's reap,Portal,7,0.25
altar's reap,Portal,2,0.25
altar's reap,Portal,1,1.00
altar's reap,Portal,1,0.25
altar's reap,Reino Magic,1,1.00
altar's reap,LIMIAR STORE,3,0.25
altar's reap,LIMIAR STORE,3,0.25
altar's reap,LIMIAR STORE,1,0.97
altar's reap,Player`s Stop,1,0.99
altar's reap,Load or Cast,1,0.95
altar's reap,Load or Cast,16,0.20
altar's reap,Load or Cast,13,0.20
altar's reap,Load or Cast,1,0.20
altar's reap,Load or Cast,3,0.20
altar's reap,House of Cards - Card Games,15,0.25
altar's reap,House of Cards - Card Games,14,0.25
altar's reap,House of Cards - Card Games,14,0.25
altar's reap,House of Cards - Card Games,13,0.25
altar's reap,House of Cards - Card Games,9,0.25
altar's reap,House of Cards - Card Games,3,0.95
altar's reap,House of Cards - Card Games,2,0.25
altar's reap,Medieval Cards,23,0.24
altar's reap,Medieval Cards,19,0.24
altar's reap,Medieval Cards,2,0.24
altar's reap,Medieval Cards,1,0.80
altar's reap,Medieval Cards,1,0.25
altar's reap,Tutubahia,5,0.63
altar's reap,Cards e Games,57,0.23
altar's reap,Cards e Games,21,0.23
altar's reap,Cards e Games,19,0.23
altar's reap,Cards e Games,18,0.23
altar's reap,Cards e Games,9,0.23
altar's reap,Cards e Games,7,0.23
altar's reap,Cards e Games,6,0.23
altar's reap,Cards e Games,2,0.89
altar's reap,Konklave FunStore,1,0.80
altar's reap,Konklave FunStore,4,0.40
altar's reap,Konklave FunStore,1,0.40
altar's reap,Konklave FunStore,4,0.40
altar's reap,Konklave FunStore,4,0.40
altar's reap,Konklave FunStore,4,0.40
altar's reap,Toca do Quati,6,0.25
altar's reap,Toca do Quati,5,0.60
altar's reap,Toca do Quati,5,0.25
altar's reap,Toca do Quati,2,0.25
altar's reap,Toca do Quati,2,0.25
altar's reap,Toca do Quati,1,0.60
altar's reap,Meruru,21,0.55
altar's reap,Meruru,16,0.55
altar's reap,Meruru,15,0.55
altar's reap,Meruru,13,0.55
altar's reap,Meruru,8,0.55
altar's reap,Meruru,8,0.55
altar's reap,Meruru,7,0.55
altar's reap,Meruru,4,0.55
altar's reap,Meruru,1,0.55
altar's reap,Meruru,1,0.55
altar's reap,Meruru,1,0.55
altar's reap,Mineral Games,1,0.50
altar's reap,Mineral Games,8,0.20
altar's reap,Mineral Games,11,0.20
altar's reap,Mineral Games,12,0.20
altar's reap,Mineral Games,14,0.20
altar's reap,Mineral Games,1,0.20
altar's reap,Inside Games,24,0.50
altar's reap,Inside Games,23,0.25
altar's reap,Inside Games,7,0.25
altar's reap,Inside Games,6,0.50
altar's reap,Inside Games,2,0.50
altar's reap,Tolaria,2,0.50
altar's reap,Tolaria,2,0.50
altar's reap,Armada Nerd Hobby Store,5,0.50
altar's reap,Tokenlandia Cards,17,0.50
altar's reap,Tokenlandia Cards,9,0.50
altar's reap,Tokenlandia Cards,8,0.50
altar's reap,Magic Store Brasil,105,0.50
altar's reap,Magic Store Brasil,26,0.50
altar's reap,Magic Store Brasil,17,0.50
altar's reap,Magic Store Brasil,2,0.50
altar's reap,Magic Store Brasil,1,0.50
altar's reap,PRCShop,3,0.50
altar's reap,Mulligan Geek Store,28,0.50
altar's reap,Mulligan Geek Store,21,0.50
altar's reap,Mulligan Geek Store,8,0.50
altar's reap,Mulligan Geek Store,3,0.50
altar's reap,Cards Hall,56,0.45
altar's reap,Cards Hall,15,0.45
altar's reap,Cards Hall,8,0.45
altar's reap,Cards Hall,7,0.45
altar's reap,Cards Hall,1,0.45
altar's reap,ManaFix.net,58,0.25
altar's reap,ManaFix.net,44,0.35
altar's reap,ManaFix.net,11,0.35
altar's reap,ManaFix.net,7,0.35
altar's reap,ManaFix.net,5,0.35
altar's reap,ManaFix.net,2,0.35
altar's reap,ManaFix.net,1,0.35
altar's reap,ManaFix.net,1,0.35
altar's reap,Card Tutor,9,0.25
altar's reap,Card Tutor,4,0.25
altar's reap,Card Tutor,4,0.35
altar's reap,Card Tutor,2,0.30
altar's reap,Pharaoh\'s Shop,21,0.20
altar's reap,Pharaoh\'s Shop,9,0.30
altar's reap,Pharaoh\'s Shop,8,0.20
altar's reap,Pharaoh\'s Shop,6,0.20
altar's reap,Pharaoh\'s Shop,6,0.20
altar's reap,Pharaoh\'s Shop,4,0.30
altar's reap,Pharaoh\'s Shop,3,0.20
altar's reap,Pharaoh\'s Shop,3,0.35
altar's reap,Pharaoh\'s Shop,1,0.15
altar's reap,Pharaoh\'s Shop,1,0.20
altar's reap,Pharaoh\'s Shop,1,0.10
altar's reap,Pharaoh\'s Shop,1,0.15
altar's reap,Pi Games,13,0.25
altar's reap,Pi Games,8,0.25
altar's reap,Pi Games,2,0.25
altar's reap,Pi Games,1,0.25
altar's reap,Pi Games,1,0.35
altar's reap,Pi Games,1,0.00
altar's reap,City Class Games,18,0.35
altar's reap,City Class Games,8,0.35
altar's reap,City Class Games,4,0.45
altar's reap,City Class Games,4,0.35
altar's reap,City Class Games,4,0.45
altar's reap,City Class Games,2,0.35
altar's reap,City Class Games,1,0.25
altar's reap,Power Up Games,8,0.33
altar's reap,Power Up Games,3,0.33
altar's reap,Power Up Games,2,0.33
altar's reap,Power Up Games,75,0.33
altar's reap,Power Up Games,13,0.33
altar's reap,Epic Game,25,0.25
altar's reap,Epic Game,7,0.29
altar's reap,Epic Game,4,0.25
altar's reap,Epic Game,3,0.25
altar's reap,Epic Game,3,0.25
altar's reap,Epic Game,2,0.19
altar's reap,Epic Game,2,0.25
altar's reap,Epic Game,1,0.25
altar's reap,SpellCast,8,0.29
altar's reap,SpellCast,3,0.29
altar's reap,SpellCast,1,0.29
altar's reap,SpellCast,1,0.29
altar's reap,SpellCast,1,0.29
altar's reap,Skull Games,3,0.15
altar's reap,Skull Games,1,0.25
altar's reap,Padrinho: Card Store,15,0.25
altar's reap,Padrinho: Card Store,2,0.25
altar's reap,Padrinho: Card Store,1,0.20
altar's reap,Ascensão,3,0.25
altar's reap,Monster Games Cards,7,0.25
altar's reap,Overrun Geek Store,4,0.25
altar's reap,Overrun Geek Store,4,0.25
altar's reap,Overrun Geek Store,1,0.25
altar's reap,MTG Caxias Cards,9,0.25
altar's reap,MTG Caxias Cards,8,0.25
altar's reap,Card Castle,1,0.24
altar's reap,Flow Games,6,0.23
altar's reap,Flow Games,4,0.23
altar's reap,Flow Games,2,0.23
altar's reap,Condado Card Games,16,0.23
altar's reap,Condado Card Games,8,0.18
altar's reap,Condado Card Games,8,0.18
altar's reap,ProNerd,1,0.23
altar's reap,ProNerd,4,0.23
altar's reap,ProNerd,1,0.23
altar's reap,ProNerd,3,0.08
altar's reap,Cabala MtG,9,0.13
altar's reap,Cabala MtG,5,0.13
altar's reap,Cabala MtG,3,0.09
altar's reap,Cabala MtG,2,0.22
altar's reap,Cabala MtG,1,0.09
altar's reap,WCG - World Card Games,3,0.23
altar's reap,WCG - World Card Games,1,0.20
altar's reap,VAULT,7,0.20
altar's reap,VAULT,6,0.20
altar's reap,VAULT,5,0.20
altar's reap,VAULT,1,0.20
altar's reap,Miragem Hobby,14,0.20
altar's reap,Moinho de Vento Geek Store,19,0.20
altar's reap,Loja Blood Moon,9,0.20
altar's reap,Loja Blood Moon,2,0.20
altar's reap,Loja Blood Moon,2,0.20
altar's reap,Loja Blood Moon,2,0.20
altar's reap,Loja Blood Moon,1,0.20
altar's reap,CL TCG,14,0.06
altar's reap,CL TCG,8,0.07
altar's reap,CL TCG,3,0.07
altar's reap,CL TCG,3,0.07
altar's reap,CL TCG,2,0.15
altar's reap,CL TCG,1,0.20
altar's reap,A Taverna,1,0.20
altar's reap,A Taverna,2,0.20
altar's reap,Legion Board & Card Games,28,0.20
altar's reap,Legion Board & Card Games,28,0.20
altar's reap,Legion Board & Card Games,17,0.20
altar's reap,Legion Board & Card Games,5,0.20
altar's reap,Legion Board & Card Games,5,0.20
altar's reap,Legion Board & Card Games,3,0.20
altar's reap,Power9,5,0.20
altar's reap,Power9,7,0.20
altar's reap,Power9,15,0.20
altar's reap,Power9,2,0.20
altar's reap,Power9,1,0.20
altar's reap,Magic Club,13,0.20
altar's reap,Magic Club,12,0.20
altar's reap,Magic Club,12,0.20
altar's reap,Magic Club,8,0.20
altar's reap,Magic Club,1,0.20
altar's reap,Magic Club,1,0.20
altar's reap,Elder Dragon Brasil,15,0.19
altar's reap,Cards Outlet,49,0.17
altar's reap,Cards Outlet,48,0.17
altar's reap,Cards Outlet,24,0.17
altar's reap,Cards Outlet,12,0.17
altar's reap,Prime MTG,3,0.18
altar's reap,Prime MTG,3,0.18
altar's reap,Prime MTG,1,0.18
altar's reap,Segura Card & Games,6,0.15
altar's reap,Segura Card & Games,1,0.15
altar's reap,Segura Card & Games,1,0.15
altar's reap,Segura Card & Games,1,0.15
altar's reap,Porto Livre Games,7,0.17
altar's reap,under3,4,0.15
altar's reap,under3,3,0.15
altar's reap,Cúpula do Trovão,3,0.15
altar's reap,Cúpula do Trovão,2,0.15
altar's reap,Cúpula do Trovão,1,0.15
altar's reap,Sanctum of Magic,6,0.15
altar's reap,Magic Leste,8,0.14
altar's reap,Magic Leste,19,0.14
altar's reap,Magic Leste,28,0.14
altar's reap,Magic Leste,29,0.14
altar's reap,Magic Leste,8,0.14
altar's reap,Livraria de Alexandria,2,0.10
altar's reap,Treasure Cards,16,0.09
altar's reap,Treasure Cards,7,0.09
altar's reap,Treasure Cards,4,0.09
altar's reap,Treasure Cards,3,0.09
altar's reap,Treasure Cards,1,0.09
altar's reap,Treasure Cards,1,0.14
altar's reap,Basics Cards,1,0.10
altar's reap,Basics Cards,1,0.10
altar's reap,Basics Cards,1,0.10
altar's reap,Basics Cards,4,0.10
altar's reap,Basics Cards,1,0.10
altar's reap,Basics Cards,1,0.08
altar's reap,Basics Cards,1,0.08
altar's reap,Taverna Geek,2,0.10
altar's reap,Taverna Geek,1,0.10
altar's reap,Gideon\'s Palace,4,0.10
altar's reap,Gideon\'s Palace,3,0.10
swamp,Power9,8,34.99
swamp,Power9,5,15.99
swamp,Power9,8,0.20
altar's reap,Magic House Games,21,0.08
altar's reap,Magic House Games,17,0.08
altar's reap,Magic House Games,16,0.08
altar's reap,Magic House Games,7,0.08
altar's reap,Magic House Games,4,0.08
altar's reap,Magic House Games,4,0.08
altar's reap,Livraria do Infinito - MagicJebb,1,0.07
swamp,Magic House Games,2,37.00
swamp,Lets Collect,32,0.68
swamp,Lets Collect,26,0.68
swamp,Lets Collect,24,0.41
swamp,Lets Collect,22,0.68
swamp,Lets Collect,22,0.68
swamp,Lets Collect,21,0.68
swamp,Lets Collect,19,0.68
swamp,Lets Collect,18,0.68
swamp,Lets Collect,13,0.41
swamp,Lets Collect,12,0.68
swamp,Lets Collect,8,0.45
swamp,Lets Collect,7,0.45
swamp,Lets Collect,7,0.45
swamp,Lets Collect,6,0.41
swamp,Lets Collect,5,0.45
swamp,Lets Collect,5,35.96
swamp,Lets Collect,4,0.45
swamp,Lets Collect,3,0.45
swamp,Lets Collect,2,0.45
swamp,Epic Game,22,11.90
swamp,Epic Game,2,34.90
swamp,Epic Game,1,12.90
swamp,Skull Games,2,34.50
altar's reap,Rayearth Games,1,0.05
swamp,VampireX TCG,38,14.61
swamp,VampireX TCG,36,0.42
swamp,VampireX TCG,17,10.31
swamp,VampireX TCG,17,11.17
swamp,VampireX TCG,11,18.91
swamp,VampireX TCG,8,0.00
swamp,VampireX TCG,7,17.85
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,4,0.00
swamp,VampireX TCG,3,0.00
swamp,VampireX TCG,3,0.00
swamp,VampireX TCG,3,0.00
swamp,VampireX TCG,2,34.39
swamp,Cards Store,8,15.00
swamp,Cards Store,5,10.00
swamp,Cards Store,1,3.00
swamp,Cards Store,1,30.00
swamp,City Class Games,11,24.00
swamp,City Class Games,7,13.75
swamp,City Class Games,4,0.60
swamp,City Class Games,2,0.45
swamp,City Class Games,1,4.00
swamp,City Class Games,1,0.85
swamp,City Class Games,1,31.99
swamp,Cúpula do Trovão,9,9.00
swamp,Cúpula do Trovão,2,3.00
swamp,Cúpula do Trovão,1,25.00
swamp,Shandalar,8,11.90
swamp,Shandalar,1,11.90
swamp,Shandalar,1,4.25
swamp,Shandalar,1,29.95
swamp,Newstation,7,14.00
swamp,Newstation,4,25.00
swamp,Newstation,4,11.00
swamp,Newstation,4,19.00
swamp,Newstation,4,13.00
swamp,Newstation,2,3.00
swamp,Newstation,1,8.00
swamp,Newstation,1,22.00
swamp,Magic Leste,1,19.90
swamp,Magic Leste,7,6.99
swamp,Magic Leste,3,6.99
swamp,House of Cards - Card Games,24,5.00
swamp,House of Cards - Card Games,7,5.95
swamp,House of Cards - Card Games,6,7.95
swamp,House of Cards - Card Games,2,2.95
swamp,House of Cards - Card Games,1,20.00
swamp,Tokenlandia Cards,2,20.00
swamp,Tokenlandia Cards,1,18.00
swamp,A Loja do Pai,6,3.20
swamp,A Loja do Pai,1,20.00
swamp,Magic Store Brasil,1,19.40
swamp,Magic Store Brasil,6,17.46
swamp,Magic Store Brasil,1,5.00
swamp,RED Jogos,3,18.00
swamp,RED Jogos,1,14.00
swamp,RED Jogos,13,12.00
swamp,RED Jogos,32,12.00
swamp,RED Jogos,11,8.00
swamp,Cards Hall,3,18.00
swamp,Cards Outlet,92,2.25
swamp,Cards Hall,1,1.00
swamp,Cards Outlet,23,15.95
swamp,Cards Outlet,16,0.75
swamp,Cards Outlet,8,0.00
swamp,Konklave FunStore,3,15.20
swamp,Konklave FunStore,1,3.80
swamp,Konklave FunStore,3,3.20
swamp,Konklave FunStore,8,0.50
swamp,Konklave FunStore,8,0.40
swamp,O Grimório,29,15.90
swamp,Medieval Cards,95,0.25
swamp,Medieval Cards,32,7.60
swamp,Medieval Cards,9,15.20
swamp,Medieval Cards,2,3.33
swamp,Toca do Quati,9,15.00
swamp,Magic Club,7,14.75
swamp,Tabuleria,4,15.00
swamp,Tabuleria,3,7.50
swamp,Tabuleria,1,2.50
swamp,Tabuleria,1,7.50
swamp,Tabuleria,1,3.50
swamp,Tabuleria,1,3.50
swamp,Treasure Cards,3,14.50
swamp,Treasure Cards,1,9.00
swamp,Loja Grimorium,155,6.99
swamp,Loja Grimorium,63,0.49
swamp,Loja Grimorium,45,6.99
swamp,Loja Grimorium,17,0.49
swamp,Loja Grimorium,12,1.99
swamp,Loja Grimorium,5,0.49
swamp,Loja Grimorium,4,0.49
swamp,Loja Grimorium,2,0.25
swamp,Loja Grimorium,1,3.50
swamp,Cards e Games,1,14.85
swamp,Cards e Games,1,14.39
swamp,Mulligan Geek Store,31,14.75
swamp,Mulligan Geek Store,11,11.50
