card,store,quantity,value
swamp,TCGeeK,42,0.50
swamp,TCGeeK,11,15.00
swamp,TCGeeK,7,0.50
swamp,TCGeeK,6,6.40
swamp,TCGeeK,4,0.45
swamp,TCGeeK,4,7.20
swamp,TCGeeK,4,10.00
swamp,TCGeeK,3,18.00
swamp,TCGeeK,2,10.00
swamp,TCGeeK,2,25.60
swamp,TCGeeK,2,2.00
swamp,TCGeeK,2,18.00
swamp,TCGeeK,2,0.50
swamp,TCGeeK,1,450.00
swamp,TCGeeK,1,28.80
swamp,TCGeeK,1,2.50
swamp,Chuck TCG,1,4.00
swamp,Chuck TCG,1,6.50
swamp,Chuck TCG,5,9.50
swamp,Chuck TCG,13,12.50
swamp,Chuck TCG,15,14.50
swamp,Chuck TCG,7,19.50
swamp,Chuck TCG,1,19.50
swamp,Chuck TCG,1,249.50
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,5,15.13
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,37.00
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,4.50
swamp,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,260.00
swamp,Cards Of Paradise,404,0.60
swamp,Cards Of Paradise,192,13.40
swamp,Cards Of Paradise,48,11.80
swamp,Cards Of Paradise,42,0.40
swamp,Cards Of Paradise,38,0.40
swamp,Cards Of Paradise,27,10.20
swamp,Cards Of Paradise,14,0.40
swamp,Cards Of Paradise,12,3.80
swamp,Cards Of Paradise,6,7.80
swamp,Cards Of Paradise,6,7.80
swamp,Cards Of Paradise,5,0.60
swamp,Cards Of Paradise,5,19.80
swamp,Cards Of Paradise,3,239.80
swamp,Cards Of Paradise,3,0.80
swamp,Cards Of Paradise,2,3.80
swamp,Cards Of Paradise,2,0.80
swamp,Cards Of Paradise,2,3.80
swamp,Cards Of Paradise,2,0.40
swamp,Cards Of Paradise,1,3.80
swamp,Cards Of Paradise,1,3.80
swamp,Cards Of Paradise,1,0.80
swamp,Miragem Hobby,4,0.99
swamp,Miragem Hobby,2,3.99
swamp,Miragem Hobby,4,11.95
swamp,Miragem Hobby,45,13.99
swamp,Miragem Hobby,1,234.75
swamp,Goblin Hero Store,7,20.00
swamp,Goblin Hero Store,1,13.00
swamp,Goblin Hero Store,1,130.00
swamp,Pharaoh\'s Shop,25,9.90
swamp,Pharaoh\'s Shop,17,9.50
swamp,Pharaoh\'s Shop,6,12.00
swamp,Pharaoh\'s Shop,2,39.00
swamp,Pharaoh\'s Shop,2,2.50
swamp,Pharaoh\'s Shop,2,12.00
swamp,Pharaoh\'s Shop,2,2.00
swamp,Pharaoh\'s Shop,1,15.00
swamp,Pharaoh\'s Shop,1,15.00
swamp,Toca do Quati,11,25.00
swamp,Toca do Quati,6,16.00
swamp,Toca do Quati,3,40.00
swamp,Moinho de Vento Geek Store,1,229.99
swamp,Nerdz Cards,16,4.90
swamp,Nerdz Cards,14,39.90
swamp,Nerdz Cards,6,37.90
swamp,Nerdz Cards,4,14.90
swamp,Nerdz Cards,3,4.90
swamp,Nerdz Cards,1,21.90
swamp,Inside Games,98,2.00
swamp,Inside Games,14,10.00
swamp,Inside Games,4,10.00
swamp,Inside Games,3,50.00
swamp,Inside Games,2,2.00
swamp,Inside Games,1,4.00
swamp,Magic House Games,2,37.00
swamp,Magic Club,7,14.75
swamp,Magic Club,1,13.75
swamp,Magic Club,1,37.90
swamp,Lets Collect,32,0.68
swamp,Lets Collect,26,0.68
swamp,Lets Collect,22,0.68
swamp,Lets Collect,22,0.68
swamp,Lets Collect,21,0.68
swamp,Lets Collect,19,0.68
swamp,Lets Collect,18,0.68
swamp,Lets Collect,12,0.68
swamp,Lets Collect,9,0.41
swamp,Lets Collect,7,0.45
swamp,Lets Collect,5,0.45
swamp,Lets Collect,4,0.45
swamp,Lets Collect,2,35.96
swamp,Cards Store,8,14.00
swamp,Cards Store,3,10.00
swamp,Cards Store,1,30.00
swamp,Cards Store,1,3.00
swamp,Medieval Cards,42,0.24
swamp,Medieval Cards,32,7.60
swamp,Medieval Cards,9,15.20
swamp,Medieval Cards,6,3.33
swamp,Medieval Cards,2,37.99
swamp,Magicbembarato,15,8.06
swamp,Magicbembarato,13,2.55
swamp,Magicbembarato,9,8.06
swamp,Magicbembarato,6,5.39
swamp,Magicbembarato,4,4.80
swamp,Magicbembarato,4,5.39
swamp,Magicbembarato,4,6.76
swamp,Magicbembarato,3,5.05
swamp,Magicbembarato,3,8.08
swamp,Magicbembarato,3,3.56
swamp,Magicbembarato,2,4.43
swamp,Magicbembarato,2,2.66
swamp,Magicbembarato,2,7.66
swamp,Magicbembarato,1,5.07
swamp,Magicbembarato,1,9.00
swamp,Magicbembarato,1,6.26
swamp,Magicbembarato,1,4.82
swamp,Magicbembarato,1,6.80
swamp,Magicbembarato,1,5.20
swamp,Magicbembarato,1,23.36
swamp,Magicbembarato,1,35.58
swamp,Magicbembarato,1,8.88
swamp,Magicbembarato,1,6.79
swamp,Magicbembarato,1,4.44
swamp,Magicbembarato,1,2.03
swamp,Magicbembarato,1,4.46
swamp,VampireX TCG,38,14.95
swamp,VampireX TCG,36,0.43
swamp,VampireX TCG,17,11.43
swamp,VampireX TCG,17,10.55
swamp,VampireX TCG,15,0.31
swamp,VampireX TCG,11,19.35
swamp,VampireX TCG,7,18.26
swamp,VampireX TCG,2,35.19
swamp,Power9,1,32.00
swamp,Power9,7,15.99
swamp,Power9,8,0.20
swamp,Shandalar,7,11.90
swamp,Shandalar,1,11.90
swamp,Shandalar,1,29.95
swamp,Shandalar,1,4.25
swamp,Shandalar,1,0.95
swamp,Card Tutor,9,13.95
swamp,Card Tutor,8,2.95
swamp,Card Tutor,6,29.95
swamp,City Class Games,11,22.08
swamp,City Class Games,7,12.65
swamp,City Class Games,3,0.55
swamp,City Class Games,1,3.68
swamp,City Class Games,1,0.78
swamp,City Class Games,1,29.43
swamp,Newstation,7,14.00
swamp,Newstation,4,13.00
swamp,Newstation,4,25.00
swamp,Newstation,4,11.00
swamp,Newstation,4,19.00
swamp,Newstation,2,3.00
swamp,Newstation,1,22.00
swamp,Newstation,1,8.00
swamp,Cúpula do Trovão,9,9.00
swamp,Cúpula do Trovão,1,25.00
swamp,Cúpula do Trovão,1,3.00
swamp,Tokenlandia Cards,2,20.00
swamp,Tokenlandia Cards,1,18.00
swamp,House of Cards - Card Games,7,5.95
swamp,House of Cards - Card Games,6,7.95
swamp,House of Cards - Card Games,2,2.95
swamp,House of Cards - Card Games,1,20.00
swamp,Loja Grimorium,57,0.49
swamp,Loja Grimorium,45,6.99
swamp,Loja Grimorium,12,1.99
swamp,Loja Grimorium,9,19.99
swamp,Loja Grimorium,1,3.50
swamp,Loja Grimorium,1,1.99
swamp,Magic Leste,1,19.90
swamp,Magic Leste,7,6.99
swamp,Magic Leste,3,6.99
swamp,Magic Leste,2,2.90
swamp,A Loja do Pai,6,3.20
swamp,A Loja do Pai,1,20.00
swamp,Magic Store Brasil,1,19.40
swamp,Magic Store Brasil,6,17.46
swamp,Magic Store Brasil,1,5.00
swamp,Cards Hall,3,18.00
swamp,O Grimório,29,15.90
swamp,Cabala MtG,1,17.00
swamp,Cabala MtG,1,12.00
swamp,Cards Outlet,92,2.25
swamp,Cards Outlet,23,15.95
swamp,Cards e Games,1,16.50
swamp,Cards e Games,1,15.99
swamp,RED Jogos,3,16.20
swamp,RED Jogos,1,11.20
swamp,RED Jogos,13,9.60
swamp,RED Jogos,32,9.60
swamp,RED Jogos,11,6.40
swamp,RED Jogos,22,8.00
swamp,RED Jogos,5,5.60
swamp,RED Jogos,2,4.00
swamp,RED Jogos,4,3.00
swamp,RED Jogos,1,3.00
swamp,RED Jogos,16,0.50
swamp,Konklave FunStore,3,15.20
swamp,Konklave FunStore,3,3.20
swamp,Konklave FunStore,1,3.20
swamp,Konklave FunStore,16,0.40
swamp,Konklave FunStore,8,0.40
swamp,Tabuleria,35,0.25
swamp,Tabuleria,3,7.50
swamp,Tabuleria,3,15.00
swamp,Tabuleria,1,3.50
swamp,Tabuleria,1,2.50
swamp,Tabuleria,1,3.50
swamp,Tabuleria,1,7.50
swamp,Top Deck RN,3,14.98
swamp,Top Deck RN,1,8.24
swamp,Treasure Cards,4,14.50
swamp,Treasure Cards,1,9.00
swamp,Liga Arena,3,14.16
swamp,Liga Arena,3,14.24
swamp,DeckMasterGames,9,13.90
swamp,Mulligan Geek Store,25,14.75
swamp,Mulligan Geek Store,11,11.50
swamp,CHQ Cards,24,8.00
swamp,CHQ Cards,9,14.00
swamp,VAULT,1,12.00
swamp,Condado Card Games,4,12.60
swamp,GeeK Pit,7,12.00
swamp,GeeK Pit,1,10.00
swamp,GeeK Pit,3,5.00
swamp,Pi Games,16,0.69
swamp,Pi Games,11,4.99
swamp,Pi Games,6,2.00
swamp,Pi Games,4,3.99
swamp,Pi Games,4,12.00
swamp,Pi Games,3,3.99
swamp,Pi Games,3,5.49
swamp,Pi Games,2,3.99
swamp,Pi Games,2,10.99
swamp,Pi Games,1,3.99
swamp,Pi Games,1,0.49
swamp,Pi Games,1,5.99
swamp,Overrun Geek Store,2,12.00
swamp,Loja Blood Moon,5,7.00
swamp,Loja Blood Moon,3,12.00
drowned catacomb,Newstation,4,25.00
drowned catacomb,Newstation,3,20.00
drowned catacomb,Newstation,2,23.90
swamp,LIMIAR STORE,2,12.57
swamp,LIMIAR STORE,1,11.82
drowned catacomb,Universo Magic,1,60.00
drowned catacomb,Universo Magic,1,27.00
drowned catacomb,Universo Magic,1,30.00
drowned catacomb,Universo Magic,1,30.00
drowned catacomb,Universo Magic,1,18.00
drowned catacomb,Magicbembarato,4,26.69
drowned catacomb,Magicbembarato,4,31.28
drowned catacomb,Magicbembarato,4,27.22
drowned catacomb,Magicbembarato,4,30.11
drowned catacomb,Magicbembarato,4,28.74
drowned catacomb,Magicbembarato,4,31.02
drowned catacomb,Magicbembarato,1,48.99
drowned catacomb,Magicbembarato,1,43.34
drowned catacomb,Bazar de Bagdá,12,29.99
drowned catacomb,Bazar de Bagdá,5,29.99
drowned catacomb,Bazar de Bagdá,4,29.99
drowned catacomb,Bazar de Bagdá,3,29.99
drowned catacomb,Bazar de Bagdá,2,29.99
drowned catacomb,Bazar de Bagdá,1,29.99
drowned catacomb,Bazar de Bagdá,1,44.99
drowned catacomb,Bazar de Bagdá,1,44.99
drowned catacomb,Bazar de Bagdá,1,29.99
drowned catacomb,Shandalar,2,32.90
drowned catacomb,Shandalar,1,16.90
drowned catacomb,Shandalar,1,39.00
drowned catacomb,Shandalar,1,16.90
drowned catacomb,Cards Store,2,24.90
drowned catacomb,Cards Store,1,32.90
drowned catacomb,Cards Store,1,32.90
drowned catacomb,Cards Store,1,23.90
drowned catacomb,Cards Store,1,23.90
drowned catacomb,Geex Hobby Store,2,16.99
drowned catacomb,Geex Hobby Store,1,16.99
drowned catacomb,Geex Hobby Store,1,16.99
drowned catacomb,Geex Hobby Store,1,32.99
drowned catacomb,Geex Hobby Store,1,29.99
drowned catacomb,Geex Hobby Store,1,15.49
drowned catacomb,Geex Hobby Store,1,29.99
drowned catacomb,Portal,2,20.00
drowned catacomb,Portal,1,22.25
drowned catacomb,Portal,1,35.00
drowned catacomb,Portal,1,23.50
drowned catacomb,Portal,1,21.00
drowned catacomb,Pharaoh\'s Shop,2,30.00
drowned catacomb,Pharaoh\'s Shop,2,16.90
drowned catacomb,Pharaoh\'s Shop,1,30.00
drowned catacomb,Pharaoh\'s Shop,1,34.00
drowned catacomb,Skull Games,1,18.90
drowned catacomb,Skull Games,1,17.99
drowned catacomb,Skull Games,1,32.00
drowned catacomb,VAULT,1,19.50
drowned catacomb,VAULT,1,19.50
drowned catacomb,VAULT,1,27.50
drowned catacomb,VAULT,1,30.00
drowned catacomb,Cards Outlet,4,25.46
drowned catacomb,Cards Outlet,4,28.31
drowned catacomb,Cards Outlet,4,29.10
drowned catacomb,Cards Outlet,4,26.31
drowned catacomb,Cards Outlet,4,29.99
drowned catacomb,Cards Outlet,4,25.46
drowned catacomb,Cards Outlet,4,28.31
drowned catacomb,Monster Games Cards,1,29.99
drowned catacomb,Inside Games,2,30.00
drowned catacomb,Pi Games,2,29.89
drowned catacomb,Pi Games,1,21.99
drowned catacomb,Loja Caverna do Dragão,1,29.90
drowned catacomb,Liga Arena,1,28.44
drowned catacomb,Liga Arena,2,28.41
drowned catacomb,Konklave FunStore,1,27.60
drowned catacomb,Chuck TCG,1,18.50
drowned catacomb,Chuck TCG,5,27.50
drowned catacomb,Chuck TCG,4,27.50
drowned catacomb,CHQ Cards,4,26.00
drowned catacomb,CHQ Cards,1,20.20
drowned catacomb,CHQ Cards,1,20.70
drowned catacomb,Basics Cards,1,26.99
drowned catacomb,Mulligan Geek Store,4,25.75
drowned catacomb,Mulligan Geek Store,3,25.75
drowned catacomb,O Grimório,1,24.90
drowned catacomb,O Grimório,1,22.90
drowned catacomb,O Grimório,1,19.90
drowned catacomb,TCGeeK,2,22.00
drowned catacomb,TCGeeK,2,20.70
drowned catacomb,TCGeeK,1,24.00
drowned catacomb,TCGeeK,1,22.00
drowned catacomb,TCGeeK,1,18.00
drowned catacomb,Magic Club,3,23.90
drowned catacomb,Magic Club,3,23.90
drowned catacomb,Magic Club,1,19.90
drowned catacomb,Magic Club,1,24.90
drowned catacomb,Magic Club,1,18.90
drowned catacomb,Power9,1,23.90
drowned catacomb,Power9,1,23.90
drowned catacomb,Power9,2,19.90
drowned catacomb,Cards Of Paradise,2,23.80
drowned catacomb,Cards Of Paradise,1,23.80
drowned catacomb,Cards Of Paradise,1,22.20
drowned catacomb,Cards Of Paradise,1,23.80
drowned catacomb,Território Card Games,1,23.90
drowned catacomb,Bahia Store,2,23.04
drowned catacomb,Bahia Store,2,18.91
drowned catacomb,Bahia Store,2,22.99
drowned catacomb,Bahia Store,1,17.47
drowned catacomb,Bahia Store,1,20.28
drowned catacomb,Neowalkers Geek Store,1,21.98
drowned catacomb,Medieval Cards,1,21.85
drowned catacomb,Treasure Cards,3,21.60
drowned catacomb,LIMIAR STORE,1,20.06
drowned catacomb,Jaw Games,4,19.90
drowned catacomb,Load or Cast,1,20.00
drowned catacomb,Load or Cast,1,18.70
drowned catacomb,Tutubahia,1,19.75
drowned catacomb,Tutubahia,1,14.75
drowned catacomb,Card Tutor,6,19.95
drowned catacomb,Card Tutor,1,19.95
drowned catacomb,A Taverna,1,21.95
drowned catacomb,A Taverna,2,21.95
drowned catacomb,Loja Miracles,2,18.90
drowned catacomb,Loja Miracles,2,18.90
drowned catacomb,Flow Games,3,19.00
drowned catacomb,A Loja do Pai,1,18.40
drowned catacomb,Mineral Games,3,17.50
drowned catacomb,MTG Cards Games,1,16.95
drowned catacomb,Magic Cat,1,15.99
drowned catacomb,Goblin Hero Store,1,16.90
drowned catacomb,RED Jogos,1,16.70
drowned catacomb,DeckMasterGames,2,15.50
drowned catacomb,DeckMasterGames,1,15.60
drowned catacomb,House of Cards - Card Games,2,14.95
drowned catacomb,House of Cards - Card Games,2,14.95
drowned catacomb,House of Cards - Card Games,1,14.95
drowned catacomb,House of Cards - Card Games,1,14.95
drowned catacomb,ProNerd,3,14.82
drowned catacomb,Padrinho: Card Store,1,13.99
swamp,Geex Hobby Store,3,1.49
swamp,Geex Hobby Store,1,11.99
swamp,Porto Livre Games,29,10.63
swamp,Porto Livre Games,6,0.21
swamp,Prime MTG,12,0.25
swamp,Prime MTG,3,0.25
swamp,Prime MTG,1,10.32
swamp,Hobby Center,1,10.00
swamp,Hobby Center,6,4.00
swamp,Hobby Center,1,4.00
swamp,Load or Cast,2,9.85
swamp,Load or Cast,1,9.85
swamp,Load or Cast,3,8.75
swamp,Load or Cast,11,7.55
swamp,Load or Cast,3,7.50
swamp,Load or Cast,1,3.55
swamp,Load or Cast,2,2.85
swamp,Load or Cast,7,2.00
swamp,Load or Cast,7,2.00
swamp,Load or Cast,26,1.40
swamp,Load or Cast,63,1.40
swamp,Legion Board & Card Games,24,9.45
swamp,Legion Board & Card Games,14,9.03
swamp,Legion Board & Card Games,2,2.85
swamp,Legion Board & Card Games,2,2.85
swamp,Jaw Games,28,8.00
swamp,Jaw Games,1,5.00
swamp,Armada Nerd Hobby Store,5,9.00
swamp,Armada Nerd Hobby Store,2,2.50
swamp,Gideon\'s Palace,5,9.00
swamp,Gideon\'s Palace,1,3.00
swamp,Livraria do Infinito - MagicJebb,3,8.41
swamp,Livraria do Infinito - MagicJebb,1,5.20
swamp,Livraria do Infinito - MagicJebb,1,0.43
swamp,Livraria do Infinito - MagicJebb,3,0.21
swamp,Livraria do Infinito - MagicJebb,2,0.19
swamp,Loja Caverna do Dragão,16,0.25
swamp,Loja Caverna do Dragão,4,6.50
swamp,Loja Caverna do Dragão,3,0.25
swamp,Loja Caverna do Dragão,3,7.50
swamp,Loja Caverna do Dragão,2,0.25
swamp,Loja Caverna do Dragão,1,0.20
swamp,Loja Caverna do Dragão,1,0.25
swamp,Loja Caverna do Dragão,1,2.00
swamp,Loja Caverna do Dragão,1,0.20
swamp,CL TCG,7,7.75
swamp,CL TCG,4,0.20
swamp,A Taverna,2,7.85
swamp,Universo Magic,1,4.00
swamp,Universo Magic,1,7.00
swamp,Legends Game Store,12,7.19
swamp,Legends Game Store,9,7.19
swamp,Flow Games,1,6.69
swamp,ProNerd,1,4.22
swamp,ProNerd,3,1.98
swamp,ProNerd,1,1.85
swamp,Loja Miracles,1,3.50
swamp,Loja Miracles,2,2.20
swamp,Loja Miracles,1,1.20
swamp,MTG Cards Games,3,2.00
swamp,Ascensão,1,1.65
swamp,Ascensão,4,0.35
swamp,Ascensão,1,0.19
swamp,Ascensão,1,0.18
swamp,Ascensão,1,1.85
swamp,MTG Caxias Cards,6,1.49
swamp,Padrinho: Card Store,7,0.25
swamp,Padrinho: Card Store,1,1.49
swamp,Padrinho: Card Store,1,0.99
swamp,under3,8,0.19
swamp,under3,8,0.19
swamp,under3,6,0.19
swamp,under3,5,0.19
swamp,under3,3,0.19
swamp,under3,1,1.48
swamp,under3,1,0.19
swamp,under3,1,0.19
swamp,under3,1,1.48
swamp,Meruru,13,1.75
swamp,Meruru,9,1.75
swamp,Player`s Stop,8,0.35
swamp,Player`s Stop,1,0.63
swamp,PRCShop,26,0.50
swamp,Território Card Games,4,0.50
swamp,WCG - World Card Games,6,0.49
swamp,WCG - World Card Games,8,0.49
swamp,New !QUEST STORE,5,0.50
swamp,Taverna Geek,2,0.20
swamp,Taverna Geek,1,0.35
swamp,Taverna Geek,1,0.25
swamp,Taverna Geek,1,0.20
hallowed fountain,Tutubahia,4,59.75
hallowed fountain,Tutubahia,4,39.75
hallowed fountain,Tutubahia,2,119.75
hallowed fountain,Tutubahia,1,39.75
hallowed fountain,Tutubahia,1,39.75
hallowed fountain,Tutubahia,1,119.75
hallowed fountain,Tutubahia,1,69.75
hallowed fountain,Tutubahia,1,39.75
hallowed fountain,Skull Games,2,34.99
hallowed fountain,Skull Games,1,429.99
hallowed fountain,Skull Games,1,79.99
hallowed fountain,LIMIAR STORE,1,106.65
hallowed fountain,LIMIAR STORE,1,34.16
hallowed fountain,LIMIAR STORE,1,34.92
hallowed fountain,LIMIAR STORE,1,34.16
hallowed fountain,Magicbembarato,4,55.80
hallowed fountain,Magicbembarato,4,51.66
hallowed fountain,Magicbembarato,4,95.51
hallowed fountain,Magicbembarato,1,102.20
hallowed fountain,Loja Grimorium,4,34.99
hallowed fountain,Loja Grimorium,2,39.99
hallowed fountain,Loja Grimorium,1,99.99
hallowed fountain,Loja Grimorium,1,39.99
hallowed fountain,Cards Outlet,4,49.94
hallowed fountain,Cards Outlet,2,93.51
hallowed fountain,Cards Outlet,5,49.94
hallowed fountain,Cards Outlet,4,53.94
hallowed fountain,Liga Arena,1,56.91
hallowed fountain,Liga Arena,1,90.16
hallowed fountain,Liga Arena,2,56.91
hallowed fountain,CHQ Cards,1,89.90
hallowed fountain,CHQ Cards,1,45.00
hallowed fountain,Meruru,1,79.95
hallowed fountain,Meruru,1,89.95
hallowed fountain,Meruru,1,66.95
hallowed fountain,Toca do Quati,1,39.90
hallowed fountain,Toca do Quati,1,89.00
hallowed fountain,Cúpula do Trovão,1,87.00
hallowed fountain,Magic Store Brasil,1,84.00
hallowed fountain,Geex Hobby Store,1,84.99
hallowed fountain,Treasure Cards,4,34.19
hallowed fountain,Treasure Cards,3,34.19
hallowed fountain,Treasure Cards,1,27.00
hallowed fountain,Treasure Cards,1,69.99
hallowed fountain,Treasure Cards,1,34.19
hallowed fountain,Treasure Cards,1,78.99
hallowed fountain,Inside Games,46,45.00
hallowed fountain,Inside Games,1,70.00
hallowed fountain,Cards Store,1,33.90
hallowed fountain,Cards Store,1,69.90
hallowed fountain,Cards Store,1,64.90
hallowed fountain,Armada Nerd Hobby Store,1,85.00
hallowed fountain,Armada Nerd Hobby Store,1,32.50
hallowed fountain,Medieval Cards,1,66.41
hallowed fountain,Power9,2,64.99
