card,store,quantity,value
crocodile of the crossing,Armada Nerd Hobby Store,8,0.50
crocodile of the crossing,PRCShop,28,0.50
crocodile of the crossing,Portal,12,0.50
crocodile of the crossing,Tabuleria,13,0.50
crocodile of the crossing,Cards e Games,19,0.49
crocodile of the crossing,Cards e Games,4,0.49
crocodile of the crossing,Konklave FunStore,5,0.50
hapatra's mark,Magic Store Brasil,57,1.00
crocodile of the crossing,Loja Blood Moon,4,0.49
crocodile of the crossing,MTG Caxias Cards,3,0.49
crocodile of the crossing,Loja Grimorium,12,0.49
crocodile of the crossing,SpellCast,2,0.48
crocodile of the crossing,AnimeToys Sorocaba,24,0.45
crocodile of the crossing,Neowalkers Geek Store,4,0.48
crocodile of the crossing,Elder Dragon Brasil,8,0.43
crocodile of the crossing,Flow Games,1,0.49
crocodile of the crossing,Condado Card Games,8,0.36
crocodile of the crossing,LIMIAR STORE,2,0.46
crocodile of the crossing,RED Jogos,8,0.35
crocodile of the crossing,Loja Caverna do Dragão,2,0.30
crocodile of the crossing,Padrinho: Card Store,19,0.25
crocodile of the crossing,Segura Card & Games,2,0.30
crocodile of the crossing,Jaw Games,3,0.25
crocodile of the crossing,House of Cards - Card Games,11,0.25
crocodile of the crossing,Load or Cast,35,0.30
crocodile of the crossing,Arena Hobby Store,25,0.25
crocodile of the crossing,Magic Club,15,0.25
crocodile of the crossing,Power9,22,0.25
crocodile of the crossing,Prime MTG,6,0.24
crocodile of the crossing,Pharaoh\'s Shop,19,0.20
crocodile of the crossing,Pharaoh\'s Shop,1,0.20
crocodile of the crossing,Mineral Games,7,0.25
crocodile of the crossing,Treasure Cards,12,0.17
crocodile of the crossing,Liga Arena,8,0.19
crocodile of the crossing,Millennium Cards & Games,4,0.20
crocodile of the crossing,Millennium Cards & Games,1,0.20
crocodile of the crossing,A Taverna,1,0.15
crocodile of the crossing,A Taverna,1,0.20
crocodile of the crossing,Taverna Geek,8,0.15
crocodile of the crossing,Gideon\'s Palace,2,0.15
crocodile of the crossing,Ascensão,9,0.14
crocodile of the crossing,Rayearth Games,4,0.14
hapatra's mark,Loja Grimorium,3,0.75
hapatra's mark,Portal,11,0.75
crocodile of the crossing,Universo Magic,2,0.15
crocodile of the crossing,Universo Magic,1,0.15
hapatra's mark,Tutubahia,4,0.63
crocodile of the crossing,under3,3,0.15
hapatra's mark,LIMIAR STORE,4,0.52
hapatra's mark,Power Up Games,5,0.50
hapatra's mark,PRCShop,24,0.50
hapatra's mark,Monster Games Cards,3,0.50
hapatra's mark,Konklave FunStore,5,0.50
hapatra's mark,Tabuleria,9,0.50
hapatra's mark,RED Jogos,6,0.50
hapatra's mark,Miragem Hobby,4,0.48
hapatra's mark,Loja Blood Moon,11,0.49
hapatra's mark,Cabala MtG,1,0.44
hapatra's mark,SpellCast,2,0.48
hapatra's mark,Elder Dragon Brasil,4,0.43
hapatra's mark,ManaFix.net,4,0.36
hapatra's mark,Shandalar,5,0.45
hapatra's mark,Segura Card & Games,3,0.30
hapatra's mark,Condado Card Games,1,0.36
hapatra's mark,Loja Caverna do Dragão,3,0.30
hapatra's mark,MTG Cards Games,8,0.30
hapatra's mark,MTG Caxias Cards,4,0.29
hapatra's mark,Treasure Cards,16,0.26
hapatra's mark,Epic Game,33,0.49
hapatra's mark,Padrinho: Card Store,19,0.25
hapatra's mark,Power9,39,0.25
hapatra's mark,Legion Board & Card Games,12,0.25
hapatra's mark,Livraria do Infinito - MagicJebb,3,0.21
hapatra's mark,Nerdz Cards,16,0.20
hapatra's mark,Rayearth Games,1,0.18
hapatra's mark,Prime MTG,6,0.30
hapatra's mark,ProNerd,5,0.16
hapatra's mark,Neowalkers Geek Store,14,0.15
hapatra's mark,CL TCG,9,0.22
hapatra's mark,Taverna Geek,7,0.15
hapatra's mark,Cúpula do Trovão,1,0.15
nest of scarabs,Legends Game Store,2,0.91
hapatra's mark,Ascensão,7,0.14
nest of scarabs,Card Tutor,8,0.50
nest of scarabs,Card Tutor,6,0.75
nest of scarabs,Pi Games,3,0.95
nest of scarabs,AnimeToys Sorocaba,11,0.75
nest of scarabs,Tokenlandia Cards,5,0.75
nest of scarabs,VampireX TCG,6,0.87
nest of scarabs,City Class Games,19,0.75
nest of scarabs,Loja Grimorium,3,0.75
nest of scarabs,Loja Grimorium,3,0.75
nest of scarabs,Lets Collect,8,0.68
nest of scarabs,Tutubahia,4,0.63
nest of scarabs,LIMIAR STORE,4,0.52
nest of scarabs,Medieval Cards,11,0.50
nest of scarabs,Ilusões Industriais,12,0.50
nest of scarabs,Meruru,4,0.75
nest of scarabs,PRCShop,18,0.50
nest of scarabs,Magic Club,13,0.50
nest of scarabs,Konklave FunStore,5,0.50
nest of scarabs,Armada Nerd Hobby Store,3,0.50
nest of scarabs,Tabuleria,7,0.50
nest of scarabs,Padrinho: Card Store,14,0.25
nest of scarabs,Padrinho: Card Store,1,0.49
nest of scarabs,Cards e Games,12,0.49
nest of scarabs,Cards e Games,5,0.49
nest of scarabs,MTG Caxias Cards,5,0.49
nest of scarabs,Shandalar,6,0.45
nest of scarabs,Loja Blood Moon,4,0.49
nest of scarabs,Millennium Cards & Games,5,0.45
nest of scarabs,Millennium Cards & Games,2,0.45
nest of scarabs,SpellCast,3,0.48
nest of scarabs,Epic Game,6,0.49
nest of scarabs,Load or Cast,29,0.40
nest of scarabs,MTG Cards Games,3,0.40
nest of scarabs,Cabala MtG,2,0.26
shed weakness,Taverneiros,28,0.06
nest of scarabs,Segura Card & Games,2,0.30
shed weakness,Konklave FunStore,1,2.50
shed weakness,Konklave FunStore,8,0.50
shed weakness,Konklave FunStore,8,0.50
shed weakness,Tokenlandia Cards,5,1.75
shed weakness,Tokenlandia Cards,4,1.75
shed weakness,Cards Store,52,0.49
shed weakness,Cards Store,3,1.49
shed weakness,Magicbembarato,6,0.21
shed weakness,Magicbembarato,6,0.21
shed weakness,Magicbembarato,4,1.35
shed weakness,ProNerd,1,1.30
shed weakness,ProNerd,1,0.29
shed weakness,ProNerd,12,0.16
shed weakness,ProNerd,3,0.16
shed weakness,ProNerd,1,0.08
shed weakness,Toca do Quati,8,0.60
shed weakness,Toca do Quati,1,1.00
shed weakness,AnimeToys Sorocaba,96,0.45
shed weakness,AnimeToys Sorocaba,28,0.45
shed weakness,AnimeToys Sorocaba,4,1.00
shed weakness,AnimeToys Sorocaba,1,1.00
shed weakness,Universo Magic,2,0.10
shed weakness,Universo Magic,1,1.00
nest of scarabs,Condado Card Games,3,0.36
shed weakness,Miragem Hobby,1,1.00
shed weakness,Chuck TCG,4,0.50
shed weakness,Chuck TCG,4,0.50
shed weakness,Chuck TCG,8,0.50
shed weakness,Chuck TCG,3,1.00
shed weakness,Magic Club,45,0.25
shed weakness,Magic Club,26,0.25
shed weakness,Magic Club,1,1.00
shed weakness,Magic Club,1,0.99
shed weakness,Reino Magic,8,0.25
shed weakness,Reino Magic,1,1.00
shed weakness,Reino Magic,4,0.25
shed weakness,Reino Magic,1,1.00
shed weakness,RED Jogos,3,1.00
shed weakness,RED Jogos,7,0.25
shed weakness,Portal,22,0.25
shed weakness,Portal,5,0.25
shed weakness,Portal,3,1.00
shed weakness,Portal,1,1.00
shed weakness,Ilusões Industriais,1,0.99
shed weakness,Ilusões Industriais,9,0.10
shed weakness,Bazar de Bagdá,31,0.25
shed weakness,Bazar de Bagdá,17,0.25
shed weakness,Bazar de Bagdá,7,0.99
shed weakness,Bazar de Bagdá,4,0.99
shed weakness,Newstation,8,0.50
shed weakness,Newstation,5,0.50
shed weakness,Newstation,2,1.00
shed weakness,Newstation,1,0.50
shed weakness,Cards e Games,22,0.25
shed weakness,Cards e Games,1,0.99
shed weakness,Epic Game,24,0.25
shed weakness,Epic Game,18,0.25
shed weakness,Epic Game,7,0.99
shed weakness,House of Cards - Card Games,4,0.25
shed weakness,House of Cards - Card Games,1,0.95
shed weakness,Meruru,22,0.55
shed weakness,Meruru,13,0.55
shed weakness,Meruru,2,0.98
shed weakness,VAULT,2,0.93
shed weakness,VAULT,2,0.93
shed weakness,Ascensão,1,0.25
shed weakness,Ascensão,25,0.95
shed weakness,Loja Caverna do Dragão,2,0.90
shed weakness,Loja Caverna do Dragão,2,0.20
shed weakness,Loja Caverna do Dragão,1,0.20
shed weakness,TCGeeK,68,0.47
shed weakness,TCGeeK,35,0.47
shed weakness,TCGeeK,2,0.75
shed weakness,TCGeeK,1,0.94
shed weakness,TCGeeK,1,0.75
shed weakness,TCGeeK,1,0.19
shed weakness,City Class Games,41,0.45
shed weakness,City Class Games,15,0.45
shed weakness,City Class Games,5,0.90
shed weakness,City Class Games,1,0.90
nest of scarabs,Power9,6,0.50
shed weakness,DeckMasterGames,1,0.88
shed weakness,Liga Arena,4,0.86
shed weakness,Liga Arena,4,0.10
shed weakness,Liga Arena,6,0.12
shed weakness,Liga Arena,8,0.12
shed weakness,Power Up Games,1,0.80
shed weakness,Power Up Games,71,0.40
shed weakness,Cards Of Paradise,17,1.00
shed weakness,Magic Leste,1,0.70
shed weakness,Magic Leste,26,0.14
shed weakness,Magic Leste,15,0.14
shed weakness,CHQ Cards,6,0.70
shed weakness,Lets Collect,29,0.23
shed weakness,Lets Collect,13,0.23
shed weakness,Lets Collect,1,0.68
shed weakness,Load or Cast,2,0.65
shed weakness,Load or Cast,19,0.20
shed weakness,Prime MTG,8,0.18
shed weakness,Prime MTG,4,0.71
shed weakness,Power9,8,0.60
shed weakness,Power9,8,0.20
shed weakness,VampireX TCG,38,0.22
shed weakness,VampireX TCG,3,0.87
shed weakness,Card Tutor,8,0.25
shed weakness,Card Tutor,7,0.25
shed weakness,Card Tutor,6,0.95
shed weakness,Valhala Store,1,0.60
shed weakness,Valhala Store,11,0.25
shed weakness,Segura Card & Games,28,0.25
shed weakness,Segura Card & Games,6,0.15
shed weakness,Segura Card & Games,4,0.50
shed weakness,Pharaoh\'s Shop,78,0.20
shed weakness,Pharaoh\'s Shop,36,0.20
shed weakness,Pharaoh\'s Shop,7,0.50
shed weakness,Pharaoh\'s Shop,7,0.20
shed weakness,Armada Nerd Hobby Store,22,0.50
shed weakness,Armada Nerd Hobby Store,5,0.50
shed weakness,Magic Store Brasil,29,0.50
shed weakness,Magic Store Brasil,9,0.50
shed weakness,A Taverna,1,0.10
shed weakness,A Taverna,1,0.55
shed weakness,PRCShop,42,0.50
shed weakness,PRCShop,14,0.50
shed weakness,Condado Card Games,1,0.23
shed weakness,Condado Card Games,1,0.50
shed weakness,Inside Games,24,0.25
shed weakness,Padrinho: Card Store,23,0.20
shed weakness,Padrinho: Card Store,1,0.49
shed weakness,ManaFix.net,26,0.20
shed weakness,ManaFix.net,3,0.36
shed weakness,Millennium Cards & Games,16,0.15
shed weakness,Millennium Cards & Games,7,0.15
shed weakness,Millennium Cards & Games,1,0.45
shed weakness,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,0.35
shed weakness,MTG Cards Games,19,0.15
shed weakness,Elder Dragon Brasil,23,0.30
shed weakness,MTG Caxias Cards,14,0.25
shed weakness,MTG Caxias Cards,4,0.29
shed weakness,WCG - World Card Games,1,0.25
shed weakness,Loja Grimorium,12,0.25
shed weakness,Loja Grimorium,12,0.25
shed weakness,Loja Grimorium,9,0.25
shed weakness,Cúpula do Trovão,1,0.25
shed weakness,Tabuleria,9,0.25
shed weakness,Tabuleria,5,0.25
shed weakness,Flow Games,6,0.10
shed weakness,Flow Games,3,0.24
shed weakness,Nerdz Cards,31,0.20
shed weakness,Nerdz Cards,4,0.50
shed weakness,SpellCast,1,0.24
shed weakness,Mulligan Geek Store,12,0.25
shed weakness,Cards Outlet,36,0.23
shed weakness,Cards Outlet,7,0.23
shed weakness,Cards Outlet,4,0.23
shed weakness,Legends Game Store,4,0.23
shed weakness,Porto Livre Games,8,0.21
shed weakness,Medieval Cards,11,0.20
shed weakness,Medieval Cards,8,0.19
crocodile of the crossing,Nerdz Cards,24,0.20
crocodile of the crossing,Nerdz Cards,2,0.50
shed weakness,Loja Blood Moon,12,0.20
shed weakness,Legion Board & Card Games,28,0.20
shed weakness,Legion Board & Card Games,2,0.00
shed weakness,under3,8,0.15
shed weakness,Neowalkers Geek Store,19,0.15
shed weakness,Neowalkers Geek Store,8,0.15
shed weakness,Neowalkers Geek Store,1,0.15
shed weakness,Jaw Games,3,0.15
shed weakness,Jaw Games,2,0.15
shed weakness,Refúgio do Dragão,12,0.15
shed weakness,Hobby Center,1,0.15
shed weakness,Geex Hobby Store,6,0.15
shed weakness,Cabala MtG,19,0.13
shed weakness,Cabala MtG,1,0.10
shed weakness,Moinho de Vento Geek Store,17,0.20
shed weakness,Moinho de Vento Geek Store,16,0.10
shed weakness,Mineral Games,7,0.20
shed weakness,Mineral Games,9,0.20
shed weakness,Arena Hobby Store,54,0.15
shed weakness,Magic House Games,21,0.12
shed weakness,Gideon\'s Palace,18,0.10
shed weakness,Dragon Storm,8,0.10
shed weakness,Treasure Cards,45,0.09
shed weakness,Treasure Cards,1,0.09
nest of scarabs,VAULT,1,0.25
shed weakness,Basics Cards,17,0.08
nest of scarabs,Legion Board & Card Games,5,0.25
shed weakness,Rayearth Games,12,0.09
shed weakness,Rayearth Games,6,0.09
nest of scarabs,Miragem Hobby,3,0.24
nest of scarabs,Magic House Games,4,0.20
nest of scarabs,under3,2,0.19
nest of scarabs,Prime MTG,6,0.20
nest of scarabs,Liga Arena,1,0.19
nest of scarabs,Liga Arena,6,0.19
nest of scarabs,Geex Hobby Store,34,0.19
nest of scarabs,Treasure Cards,13,0.17
nest of scarabs,Rayearth Games,2,0.14
nest of scarabs,A Taverna,1,0.20
jungle hollow,VAULT,7,0.65
jungle hollow,VAULT,1,0.65
jungle hollow,VAULT,1,0.65
jungle hollow,VAULT,1,3.72
jungle hollow,VAULT,1,3.72
jungle hollow,VAULT,1,3.26
jungle hollow,VAULT,1,0.65
jungle hollow,TCGeeK,38,0.66
jungle hollow,TCGeeK,26,0.66
jungle hollow,TCGeeK,16,0.66
jungle hollow,TCGeeK,11,0.66
jungle hollow,TCGeeK,1,0.66
jungle hollow,TCGeeK,1,3.76
jungle hollow,Neowalkers Geek Store,11,0.48
jungle hollow,Neowalkers Geek Store,3,0.48
jungle hollow,Neowalkers Geek Store,2,0.48
jungle hollow,Neowalkers Geek Store,2,0.48
jungle hollow,Neowalkers Geek Store,2,3.00
jungle hollow,Neowalkers Geek Store,1,2.00
jungle hollow,Neowalkers Geek Store,1,3.00
jungle hollow,Neowalkers Geek Store,1,2.00
shed weakness,Livraria do Infinito - MagicJebb,3,0.12
shed weakness,Livraria do Infinito - MagicJebb,4,0.07
jungle hollow,Loja Grimorium,11,0.99
jungle hollow,Loja Grimorium,9,0.99
jungle hollow,Loja Grimorium,2,3.99
jungle hollow,Loja Grimorium,1,0.99
jungle hollow,Loja Grimorium,1,0.99
jungle hollow,Loja Grimorium,1,0.99
jungle hollow,Portal,3,0.50
jungle hollow,Portal,1,3.00
jungle hollow,Shandalar,5,0.35
jungle hollow,Shandalar,3,0.45
jungle hollow,Shandalar,3,0.45
jungle hollow,Shandalar,2,0.35
jungle hollow,Shandalar,2,0.25
jungle hollow,Shandalar,1,0.45
jungle hollow,Shandalar,1,2.95
jungle hollow,Shandalar,1,0.45
jungle hollow,Shandalar,1,0.45
jungle hollow,Shandalar,1,0.45
jungle hollow,Shandalar,1,0.25
jungle hollow,Shandalar,1,0.45
nest of scarabs,Arena Hobby Store,27,0.25
jungle hollow,Magic House Games,4,0.15
jungle hollow,Magic House Games,1,1.75
jungle hollow,Magic House Games,1,2.95
jungle hollow,Arena Hobby Store,2,0.50
jungle hollow,Arena Hobby Store,1,2.50
jungle hollow,Magicbembarato,8,0.88
jungle hollow,Magicbembarato,8,0.90
jungle hollow,Magicbembarato,4,0.88
jungle hollow,Magicbembarato,4,0.90
jungle hollow,Magicbembarato,4,0.88
jungle hollow,Magicbembarato,4,0.90
jungle hollow,Magicbembarato,3,2.64
jungle hollow,Armada Nerd Hobby Store,5,0.50
jungle hollow,Armada Nerd Hobby Store,2,0.50
jungle hollow,Armada Nerd Hobby Store,1,2.50
jungle hollow,MTG Cards Games,289,0.50
jungle hollow,MTG Cards Games,62,0.50
jungle hollow,MTG Cards Games,12,0.50
jungle hollow,MTG Cards Games,9,0.50
jungle hollow,MTG Cards Games,8,0.50
jungle hollow,MTG Cards Games,2,2.50
jungle hollow,MTG Cards Games,2,0.50
jungle hollow,Liga Arena,1,2.38
jungle hollow,Load or Cast,1,2.30
jungle hollow,Load or Cast,21,0.35
jungle hollow,Load or Cast,7,0.35
jungle hollow,Load or Cast,78,0.30
jungle hollow,Load or Cast,1,0.30
jungle hollow,Lets Collect,11,0.45
jungle hollow,Lets Collect,11,0.45
jungle hollow,Lets Collect,9,0.45
jungle hollow,Lets Collect,4,2.25
jungle hollow,Lets Collect,3,0.45
jungle hollow,Segura Card & Games,4,0.25
jungle hollow,Segura Card & Games,4,0.25
jungle hollow,Segura Card & Games,1,2.00
jungle hollow,Universo Magic,1,1.00
jungle hollow,Universo Magic,1,0.25
jungle hollow,Universo Magic,1,2.00
jungle hollow,Ilusões Industriais,1,2.00
jungle hollow,Ilusões Industriais,4,0.25
jungle hollow,RED Jogos,6,2.00
jungle hollow,RED Jogos,5,2.00
jungle hollow,RED Jogos,1,0.50
jungle hollow,City Class Games,41,0.60
jungle hollow,City Class Games,11,0.45
jungle hollow,City Class Games,8,0.45
jungle hollow,City Class Games,2,2.00
jungle hollow,City Class Games,2,2.00
jungle hollow,MTG Caxias Cards,41,0.25
jungle hollow,MTG Caxias Cards,29,0.50
jungle hollow,MTG Caxias Cards,7,0.49
jungle hollow,MTG Caxias Cards,2,0.49
jungle hollow,MTG Caxias Cards,1,0.40
jungle hollow,MTG Caxias Cards,1,1.99
jungle hollow,Magic Club,18,0.35
jungle hollow,Magic Club,13,0.50
jungle hollow,Magic Club,3,2.00
jungle hollow,Magic Club,2,0.50
jungle hollow,Magic Club,1,2.00
jungle hollow,Magic Club,1,0.50
jungle hollow,Magic Club,1,0.45
jungle hollow,Magic Club,1,0.50
jungle hollow,Magic Club,1,0.50
jungle hollow,Medieval Cards,14,0.48
jungle hollow,Medieval Cards,9,0.48
jungle hollow,Medieval Cards,4,0.48
jungle hollow,Medieval Cards,1,1.90
nest of scarabs,Portal,9,0.25
jungle hollow,Livraria do Infinito - MagicJebb,2,1.90
jungle hollow,Livraria do Infinito - MagicJebb,3,0.45
jungle hollow,Livraria do Infinito - MagicJebb,4,0.15
jungle hollow,Livraria do Infinito - MagicJebb,4,0.10
jungle hollow,Card Castle,1,1.89
jungle hollow,Cabala MtG,4,0.22
jungle hollow,Cabala MtG,3,0.22
jungle hollow,Cabala MtG,2,0.22
jungle hollow,Cabala MtG,2,0.22
jungle hollow,Cabala MtG,2,1.76
jungle hollow,AnimeToys Sorocaba,1,0.45
jungle hollow,AnimeToys Sorocaba,1,1.50
jungle hollow,Tutubahia,8,0.63
jungle hollow,Tutubahia,8,1.25
jungle hollow,Padrinho: Card Store,16,0.25
jungle hollow,Padrinho: Card Store,1,0.20
jungle hollow,Padrinho: Card Store,1,0.25
jungle hollow,Padrinho: Card Store,1,1.49
jungle hollow,Panteão Games,1,1.00
jungle hollow,Panteão Games,2,1.00
jungle hollow,Tokenlandia Cards,8,0.50
jungle hollow,Tokenlandia Cards,2,0.50
jungle hollow,Tokenlandia Cards,2,1.00
jungle hollow,LIMIAR STORE,3,1.00
jungle hollow,Konklave FunStore,8,1.00
jungle hollow,Konklave FunStore,8,1.00
jungle hollow,Konklave FunStore,8,1.00
jungle hollow,Konklave FunStore,8,1.00
jungle hollow,Newstation,8,1.00
jungle hollow,Newstation,7,1.00
jungle hollow,Newstation,6,0.75
jungle hollow,Vila Celta Hobby Store,4,0.99
jungle hollow,CHQ Cards,24,0.70
jungle hollow,CHQ Cards,12,0.70
jungle hollow,CHQ Cards,3,0.80
jungle hollow,CHQ Cards,2,0.80
jungle hollow,Pi Games,14,0.75
jungle hollow,Pi Games,4,0.50
jungle hollow,Pi Games,1,0.00
jungle hollow,Inside Games,291,0.50
jungle hollow,Inside Games,185,0.50
jungle hollow,Inside Games,75,0.75
jungle hollow,Cards Outlet,8,0.94
jungle hollow,Cards Outlet,5,0.94
jungle hollow,Cards Outlet,5,0.95
jungle hollow,Cards Outlet,3,0.95
jungle hollow,Cards Outlet,2,0.95
jungle hollow,Cards Outlet,5,0.95
jungle hollow,Cards Outlet,5,0.94
jungle hollow,Cards Outlet,4,0.94
jungle hollow,Cards Outlet,4,0.95
jungle hollow,Cards Outlet,4,0.95
jungle hollow,Toca do Quati,1,0.25
jungle hollow,Toca do Quati,1,0.70
jungle hollow,Legends Game Store,2,0.91
jungle hollow,Legends Game Store,2,0.91
jungle hollow,Legends Game Store,1,0.91
jungle hollow,Legends Game Store,5,0.91
jungle hollow,Pharaoh\'s Shop,41,0.65
jungle hollow,Pharaoh\'s Shop,23,0.65
jungle hollow,Pharaoh\'s Shop,14,0.65
jungle hollow,Pharaoh\'s Shop,12,0.65
jungle hollow,Pharaoh\'s Shop,4,0.65
jungle hollow,Pharaoh\'s Shop,3,0.65
jungle hollow,Pharaoh\'s Shop,3,0.50
jungle hollow,Pharaoh\'s Shop,2,0.65
