card,store,quantity,value
naturalize,Pharaoh\'s Shop,5,0.20
naturalize,Pharaoh\'s Shop,4,0.20
naturalize,Pharaoh\'s Shop,4,0.15
naturalize,Pharaoh\'s Shop,4,0.15
naturalize,Pharaoh\'s Shop,4,0.20
naturalize,Pharaoh\'s Shop,4,0.20
naturalize,Pharaoh\'s Shop,4,0.15
naturalize,Pharaoh\'s Shop,3,0.20
naturalize,Pharaoh\'s Shop,3,0.15
naturalize,Pharaoh\'s Shop,3,0.50
naturalize,Pharaoh\'s Shop,3,0.15
naturalize,Pharaoh\'s Shop,2,0.20
naturalize,Pharaoh\'s Shop,2,0.15
naturalize,Pharaoh\'s Shop,2,0.15
naturalize,Pharaoh\'s Shop,1,0.15
naturalize,Pharaoh\'s Shop,1,0.15
naturalize,Pharaoh\'s Shop,1,0.20
naturalize,Pharaoh\'s Shop,1,0.20
naturalize,Pharaoh\'s Shop,1,1.50
naturalize,Pharaoh\'s Shop,1,0.15
naturalize,Pharaoh\'s Shop,1,0.20
naturalize,Pharaoh\'s Shop,1,3.00
naturalize,Pharaoh\'s Shop,1,0.20
naturalize,Pharaoh\'s Shop,1,1.50
naturalize,Pharaoh\'s Shop,1,0.20
naturalize,Pharaoh\'s Shop,1,3.00
naturalize,Pharaoh\'s Shop,1,0.15
naturalize,Pharaoh\'s Shop,1,0.80
naturalize,Magicbembarato,13,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.27
naturalize,Magicbembarato,6,0.27
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,1.75
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,6,0.21
naturalize,Magicbembarato,4,0.96
naturalize,Magicbembarato,4,0.22
naturalize,Magicbembarato,3,1.58
naturalize,Magicbembarato,3,2.81
naturalize,Magicbembarato,2,0.43
naturalize,Magicbembarato,2,1.33
naturalize,Magicbembarato,2,0.15
naturalize,Magicbembarato,1,1.34
naturalize,Magicbembarato,1,0.14
naturalize,Magicbembarato,1,2.67
naturalize,Magicbembarato,1,0.12
naturalize,Magicbembarato,1,0.14
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,2,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,4,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,5,0.50
naturalize,Chuck TCG,5,0.50
naturalize,Chuck TCG,4,0.50
naturalize,Chuck TCG,4,0.50
naturalize,Chuck TCG,2,0.50
naturalize,Chuck TCG,4,0.50
naturalize,Chuck TCG,4,0.50
naturalize,Chuck TCG,7,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,5,0.50
naturalize,Chuck TCG,1,0.50
naturalize,Chuck TCG,3,0.50
naturalize,Chuck TCG,2,0.50
naturalize,Chuck TCG,7,0.50
naturalize,Chuck TCG,7,0.50
naturalize,Chuck TCG,1,2.00
naturalize,Chuck TCG,3,3.00
naturalize,Newstation,8,0.50
naturalize,Newstation,8,0.50
naturalize,Newstation,8,0.30
naturalize,Newstation,8,0.50
naturalize,Newstation,8,0.25
naturalize,Newstation,8,0.40
naturalize,Newstation,7,0.50
naturalize,Newstation,5,0.50
naturalize,Newstation,3,0.50
naturalize,Newstation,3,0.50
naturalize,Newstation,2,0.50
naturalize,Newstation,1,3.00
naturalize,Newstation,1,0.50
naturalize,Miragem Hobby,1,0.25
naturalize,Miragem Hobby,13,0.25
naturalize,Miragem Hobby,9,0.48
naturalize,Miragem Hobby,2,2.99
naturalize,Cards Of Paradise,493,0.40
naturalize,Cards Of Paradise,431,0.40
naturalize,Cards Of Paradise,336,0.40
naturalize,Cards Of Paradise,279,0.40
naturalize,Cards Of Paradise,238,0.40
naturalize,Cards Of Paradise,227,0.40
naturalize,Cards Of Paradise,207,0.40
naturalize,Cards Of Paradise,194,0.40
naturalize,Cards Of Paradise,89,0.40
naturalize,Cards Of Paradise,83,0.40
naturalize,Cards Of Paradise,49,0.40
naturalize,Cards Of Paradise,46,0.40
naturalize,Cards Of Paradise,24,0.40
naturalize,Cards Of Paradise,3,0.40
naturalize,Cards Of Paradise,3,2.20
naturalize,Cards Of Paradise,2,2.00
naturalize,Cards Of Paradise,1,2.20
naturalize,Cards Of Paradise,1,2.20
naturalize,Cards Of Paradise,1,2.20
naturalize,Cards Of Paradise,1,2.20
naturalize,Magic House Games,18,0.07
naturalize,Magic House Games,17,0.07
naturalize,Magic House Games,15,0.07
naturalize,Magic House Games,13,0.07
naturalize,Magic House Games,13,0.07
naturalize,Magic House Games,12,0.07
naturalize,Magic House Games,12,0.07
naturalize,Magic House Games,12,0.07
naturalize,Magic House Games,6,0.07
naturalize,Magic House Games,5,1.99
naturalize,Magic House Games,5,0.07
naturalize,Magic House Games,5,0.07
naturalize,Magic House Games,5,0.07
naturalize,Magic House Games,4,0.99
naturalize,Magic House Games,3,0.07
naturalize,Magic House Games,3,0.07
naturalize,Magic House Games,2,0.07
naturalize,Magic House Games,2,1.00
naturalize,Magic House Games,1,0.05
naturalize,Magic House Games,1,0.90
naturalize,Magic House Games,1,0.99
naturalize,Magic House Games,1,2.75
naturalize,Portal,27,0.25
naturalize,Portal,27,0.25
naturalize,Portal,25,0.25
naturalize,Portal,22,0.25
naturalize,Portal,22,0.25
naturalize,Portal,22,0.25
naturalize,Portal,19,0.25
naturalize,Portal,17,0.25
naturalize,Portal,16,0.25
naturalize,Portal,11,0.25
naturalize,Portal,5,0.25
naturalize,Portal,4,0.25
naturalize,Portal,4,0.25
naturalize,Portal,2,0.25
naturalize,Portal,2,0.25
naturalize,Portal,2,0.25
naturalize,Portal,1,0.25
naturalize,Portal,1,0.25
naturalize,Portal,1,2.00
naturalize,Portal,1,1.00
naturalize,Portal,1,1.00
naturalize,Xaracards,48,0.05
naturalize,Xaracards,43,0.05
naturalize,Xaracards,1,1.99
naturalize,TCGeeK,41,0.45
naturalize,TCGeeK,37,0.45
naturalize,TCGeeK,23,0.50
naturalize,TCGeeK,14,0.50
naturalize,TCGeeK,11,0.45
naturalize,TCGeeK,11,0.45
naturalize,TCGeeK,8,0.50
naturalize,TCGeeK,6,1.00
naturalize,TCGeeK,5,0.50
naturalize,TCGeeK,4,0.50
naturalize,TCGeeK,4,0.45
naturalize,TCGeeK,4,0.50
naturalize,TCGeeK,4,0.50
naturalize,TCGeeK,4,0.80
naturalize,TCGeeK,3,0.90
naturalize,TCGeeK,2,0.50
naturalize,TCGeeK,2,0.45
naturalize,TCGeeK,2,0.35
naturalize,TCGeeK,1,0.50
naturalize,TCGeeK,1,0.50
naturalize,TCGeeK,1,0.50
naturalize,TCGeeK,1,0.25
naturalize,TCGeeK,1,0.25
naturalize,TCGeeK,1,2.00
naturalize,TCGeeK,1,0.40
naturalize,TCGeeK,1,0.30
naturalize,ManaFix.net,26,0.35
naturalize,ManaFix.net,18,0.25
naturalize,ManaFix.net,18,0.25
naturalize,ManaFix.net,16,0.25
naturalize,ManaFix.net,15,0.25
naturalize,ManaFix.net,14,0.25
naturalize,ManaFix.net,13,0.45
naturalize,ManaFix.net,12,0.25
naturalize,ManaFix.net,12,0.35
naturalize,ManaFix.net,11,0.25
naturalize,ManaFix.net,9,0.40
naturalize,ManaFix.net,9,0.40
naturalize,ManaFix.net,9,0.35
naturalize,ManaFix.net,7,0.30
naturalize,ManaFix.net,6,0.35
naturalize,ManaFix.net,6,0.30
naturalize,ManaFix.net,6,0.50
naturalize,ManaFix.net,6,0.25
naturalize,ManaFix.net,5,0.40
naturalize,ManaFix.net,4,0.40
naturalize,ManaFix.net,4,0.50
naturalize,ManaFix.net,4,0.40
naturalize,ManaFix.net,3,0.35
naturalize,ManaFix.net,3,0.25
naturalize,ManaFix.net,2,0.35
naturalize,ManaFix.net,2,0.50
naturalize,ManaFix.net,2,0.35
naturalize,ManaFix.net,2,0.50
naturalize,ManaFix.net,1,0.25
naturalize,ManaFix.net,1,0.40
naturalize,ManaFix.net,1,0.25
naturalize,ManaFix.net,1,0.50
naturalize,ManaFix.net,1,1.95
naturalize,ManaFix.net,1,0.50
naturalize,Cabala MtG,21,0.10
naturalize,Cabala MtG,21,0.10
naturalize,Cabala MtG,19,0.25
naturalize,Cabala MtG,19,0.10
naturalize,Cabala MtG,17,0.10
naturalize,Cabala MtG,16,0.15
naturalize,Cabala MtG,16,0.10
naturalize,ManaFix.net,1,0.40
naturalize,ManaFix.net,1,0.25
naturalize,ManaFix.net,1,0.40
naturalize,ManaFix.net,1,0.25
naturalize,ManaFix.net,1,0.50
naturalize,Cabala MtG,15,0.10
naturalize,Cabala MtG,11,0.10
naturalize,Cabala MtG,9,0.10
naturalize,Cabala MtG,9,0.10
naturalize,Cabala MtG,8,0.10
naturalize,Cabala MtG,7,0.09
naturalize,Cabala MtG,4,0.15
naturalize,Cabala MtG,2,0.15
naturalize,Cabala MtG,2,0.10
naturalize,Cabala MtG,1,1.00
naturalize,Cabala MtG,1,2.00
naturalize,Cabala MtG,1,0.50
naturalize,Cabala MtG,1,1.00
naturalize,Cabala MtG,1,0.15
naturalize,Cabala MtG,1,0.10
naturalize,Cabala MtG,1,2.00
naturalize,Medieval Cards,75,0.24
naturalize,Medieval Cards,44,0.24
naturalize,Medieval Cards,33,0.24
naturalize,Medieval Cards,19,0.24
naturalize,Medieval Cards,17,0.24
naturalize,Medieval Cards,11,0.24
naturalize,Medieval Cards,6,0.24
naturalize,Medieval Cards,3,0.24
naturalize,Medieval Cards,3,0.38
naturalize,Medieval Cards,1,1.81
naturalize,Medieval Cards,1,0.24
naturalize,Medieval Cards,1,0.24
naturalize,Medieval Cards,1,1.81
naturalize,Território Card Games,2,1.57
naturalize,Território Card Games,13,0.25
naturalize,Player`s Stop,3,0.50
naturalize,Player`s Stop,2,0.29
naturalize,Player`s Stop,2,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,0.50
naturalize,Player`s Stop,1,1.99
naturalize,LIMIAR STORE,4,0.25
naturalize,LIMIAR STORE,4,0.26
naturalize,LIMIAR STORE,3,0.23
naturalize,LIMIAR STORE,3,0.24
naturalize,LIMIAR STORE,2,0.28
naturalize,LIMIAR STORE,2,0.22
naturalize,LIMIAR STORE,2,0.28
naturalize,LIMIAR STORE,2,0.28
naturalize,LIMIAR STORE,1,0.26
naturalize,LIMIAR STORE,1,0.29
naturalize,LIMIAR STORE,1,0.22
naturalize,LIMIAR STORE,1,1.57
naturalize,LIMIAR STORE,1,0.28
naturalize,LIMIAR STORE,1,1.38
naturalize,Power Up Games,5,0.40
naturalize,Power Up Games,5,0.40
naturalize,Power Up Games,4,0.40
naturalize,Power Up Games,5,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,9,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,2,0.40
naturalize,Power Up Games,5,0.40
naturalize,Power Up Games,42,0.40
naturalize,Power Up Games,3,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,2,0.40
naturalize,Power Up Games,2,0.40
naturalize,Power Up Games,8,0.40
naturalize,Power Up Games,4,0.40
naturalize,Power Up Games,32,0.40
naturalize,Power Up Games,4,0.40
naturalize,Power Up Games,19,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,11,0.40
naturalize,Power Up Games,4,0.40
naturalize,Power Up Games,1,1.50
naturalize,Power Up Games,27,0.40
naturalize,Power Up Games,2,0.40
naturalize,Power Up Games,1,0.40
naturalize,Power Up Games,7,0.40
naturalize,Prime MTG,8,0.20
naturalize,Prime MTG,2,0.20
naturalize,Prime MTG,2,0.20
naturalize,Prime MTG,1,0.20
naturalize,Prime MTG,1,1.50
naturalize,Prime MTG,1,0.20
naturalize,Power9,1,1.50
naturalize,Power9,2,0.75
naturalize,Power9,3,0.75
naturalize,Power9,1,0.25
naturalize,Power9,9,0.20
naturalize,Power9,2,0.20
naturalize,Power9,7,0.20
naturalize,Power9,5,0.20
naturalize,Power9,12,0.20
naturalize,Power9,2,0.20
naturalize,Power9,1,0.20
naturalize,Power9,21,0.20
naturalize,Power9,21,0.20
naturalize,Power9,12,0.20
naturalize,Power9,25,0.20
naturalize,Power9,57,0.20
naturalize,Power9,8,0.20
naturalize,Power9,8,0.20
naturalize,Tabuleria,22,0.25
naturalize,Tabuleria,19,0.50
naturalize,Tabuleria,2,0.50
naturalize,Tabuleria,1,0.50
naturalize,Tabuleria,1,0.50
naturalize,Tabuleria,1,1.50
naturalize,Tabuleria,1,1.00
naturalize,Tabuleria,1,1.50
naturalize,Tabuleria,1,1.50
naturalize,Tabuleria,1,0.50
naturalize,Multiverso Cards Comercio de Jogos e Acessorios Lt,4,0.30
naturalize,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,0.30
naturalize,Multiverso Cards Comercio de Jogos e Acessorios Lt,2,0.30
naturalize,Multiverso Cards Comercio de Jogos e Acessorios Lt,1,1.44
naturalize,Lets Collect,35,0.23
naturalize,Lets Collect,32,0.23
naturalize,Lets Collect,32,0.23
naturalize,Lets Collect,32,0.23
naturalize,Lets Collect,32,0.23
naturalize,Lets Collect,31,0.23
naturalize,Lets Collect,31,0.23
naturalize,Lets Collect,29,0.23
naturalize,Lets Collect,28,0.23
naturalize,Lets Collect,28,0.23
naturalize,Lets Collect,28,0.23
naturalize,Lets Collect,25,0.23
naturalize,Lets Collect,21,0.45
naturalize,Lets Collect,14,0.23
naturalize,Lets Collect,13,0.45
naturalize,Lets Collect,12,0.25
naturalize,Lets Collect,3,0.23
naturalize,Lets Collect,2,0.68
naturalize,Lets Collect,2,0.68
naturalize,Lets Collect,1,1.35
naturalize,Lets Collect,1,0.86
naturalize,Lets Collect,1,0.86
naturalize,Load or Cast,2,1.25
naturalize,Load or Cast,3,1.20
naturalize,Load or Cast,3,0.80
naturalize,Load or Cast,3,0.20
naturalize,Load or Cast,6,0.20
naturalize,Load or Cast,2,0.20
naturalize,Load or Cast,4,0.20
naturalize,Load or Cast,1,0.20
naturalize,Load or Cast,1,0.20
naturalize,Load or Cast,2,0.20
naturalize,Load or Cast,3,0.20
naturalize,Load or Cast,1,0.20
naturalize,Load or Cast,5,0.20
naturalize,Load or Cast,16,0.20
naturalize,Load or Cast,4,0.20
naturalize,Load or Cast,12,0.20
naturalize,Load or Cast,1,0.20
naturalize,Load or Cast,1,0.20
naturalize,Load or Cast,6,0.15
naturalize,Load or Cast,1,0.15
naturalize,Load or Cast,5,0.15
naturalize,Load or Cast,16,0.15
naturalize,Load or Cast,19,0.15
naturalize,Konklave FunStore,1,1.20
naturalize,Konklave FunStore,1,0.80
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,3,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,2,0.40
naturalize,Konklave FunStore,1,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Konklave FunStore,4,0.40
naturalize,Toca do Quati,9,0.25
naturalize,Toca do Quati,7,0.25
naturalize,Toca do Quati,6,0.25
naturalize,Toca do Quati,4,0.30
naturalize,Toca do Quati,4,0.25
naturalize,Toca do Quati,4,0.60
naturalize,Toca do Quati,3,0.60
naturalize,Toca do Quati,3,0.25
naturalize,Toca do Quati,3,0.60
naturalize,Toca do Quati,3,0.15
naturalize,Toca do Quati,3,0.25
naturalize,Toca do Quati,2,0.15
naturalize,Toca do Quati,2,0.25
naturalize,Toca do Quati,2,0.25
naturalize,Toca do Quati,2,0.25
naturalize,Toca do Quati,1,1.00
naturalize,Toca do Quati,1,0.25
naturalize,Toca do Quati,1,0.25
naturalize,Toca do Quati,1,0.25
naturalize,Cards Hall,38,0.45
naturalize,Cards Hall,33,0.45
naturalize,Cards Hall,33,0.45
naturalize,Cards Hall,28,0.45
naturalize,Cards Hall,27,0.45
naturalize,Cards Hall,18,0.45
naturalize,Cards Hall,17,0.45
naturalize,Cards Hall,11,0.45
naturalize,Cards Hall,11,0.75
naturalize,Cards Hall,9,0.45
naturalize,Cards Hall,8,0.45
naturalize,Cards Hall,3,0.45
naturalize,Cards Hall,3,0.45
naturalize,Cards Hall,2,0.45
naturalize,Cards Hall,2,0.45
naturalize,Cards Hall,1,1.00
naturalize,Cards Hall,1,0.45
naturalize,Cards Hall,1,0.45
naturalize,Cards Hall,1,0.45
naturalize,CHQ Cards,49,0.60
naturalize,CHQ Cards,49,0.60
naturalize,CHQ Cards,48,0.60
naturalize,CHQ Cards,48,0.60
naturalize,CHQ Cards,47,0.60
naturalize,CHQ Cards,45,0.60
naturalize,CHQ Cards,43,0.60
naturalize,CHQ Cards,42,0.60
naturalize,CHQ Cards,28,0.70
naturalize,CHQ Cards,17,0.70
naturalize,CHQ Cards,16,0.60
naturalize,CHQ Cards,12,0.60
naturalize,CHQ Cards,5,0.50
naturalize,CHQ Cards,2,1.20
naturalize,CHQ Cards,1,0.70
naturalize,Geex Hobby Store,28,0.09
naturalize,Geex Hobby Store,13,0.15
naturalize,Geex Hobby Store,4,0.19
naturalize,Geex Hobby Store,2,0.15
naturalize,Geex Hobby Store,1,1.25
naturalize,Geex Hobby Store,1,0.15
naturalize,Geex Hobby Store,1,0.09
naturalize,Magic Club,28,0.15
naturalize,Magic Club,16,0.15
naturalize,Magic Club,15,0.15
naturalize,Magic Club,8,0.15
naturalize,Magic Club,7,0.15
naturalize,Magic Club,5,0.20
naturalize,Magic Club,5,0.15
naturalize,Magic Club,4,0.15
naturalize,Magic Club,4,0.20
naturalize,Magic Club,4,0.20
naturalize,Magic Club,4,0.20
naturalize,Magic Club,4,0.15
naturalize,Magic Club,3,0.20
naturalize,Magic Club,2,0.15
naturalize,Magic Club,1,0.15
naturalize,Magic Club,1,0.15
naturalize,Magic Club,1,0.15
naturalize,Magic Club,1,1.00
naturalize,Magic Club,1,1.00
naturalize,Magic Club,1,0.15
naturalize,Magic Club,1,1.00
naturalize,Magic Club,1,0.15
naturalize,Inside Games,39,0.25
naturalize,Inside Games,28,0.25
naturalize,Inside Games,28,0.25
naturalize,Inside Games,24,0.25
naturalize,Inside Games,24,0.25
naturalize,Inside Games,23,0.25
naturalize,Inside Games,23,0.50
naturalize,Inside Games,17,0.25
naturalize,Inside Games,12,0.25
naturalize,Inside Games,12,0.25
naturalize,Inside Games,12,0.25
naturalize,Inside Games,6,0.50
naturalize,Inside Games,4,0.50
naturalize,Inside Games,3,1.00
naturalize,Inside Games,3,1.00
naturalize,Inside Games,1,0.25
naturalize,Inside Games,1,0.25
naturalize,Inside Games,1,0.50
naturalize,Neowalkers Geek Store,7,0.23
naturalize,Neowalkers Geek Store,7,0.23
naturalize,Neowalkers Geek Store,6,0.23
naturalize,Neowalkers Geek Store,3,0.23
naturalize,Neowalkers Geek Store,2,0.23
naturalize,Neowalkers Geek Store,2,0.23
naturalize,Neowalkers Geek Store,2,0.23
naturalize,Neowalkers Geek Store,2,0.23
naturalize,Neowalkers Geek Store,2,0.23
naturalize,Neowalkers Geek Store,1,0.23
naturalize,Neowalkers Geek Store,1,0.23
naturalize,Neowalkers Geek Store,1,1.00
